UPI_Age_Days,Transaction_Amount,Transaction_Time,Transactions_Last_24Hrs,Failed_Transactions,New_Recipient,Device_Changed,Location_Changed,Multiple_UPI_Apps,Linked_Bank_Count,Fraud_Reported,Account_Verified,Fraud
1862,20985,14,25,1,1,0,0,1,5,0,1,1
3259,9818,9,22,8,1,0,0,0,2,0,1,1
953,31214,8,8,13,1,0,0,0,4,0,1,1
2435,46230,7,37,1,0,1,0,0,1,0,0,0
1587,23157,23,45,0,0,0,0,0,2,0,1,1
843,36614,2,8,2,0,0,0,0,2,1,1,1
522,15391,11,43,12,0,0,0,0,5,0,1,1
2388,46108,18,37,7,0,0,0,0,1,0,1,1
541,20726,7,3,7,0,1,0,0,4,0,1,1
624,14549,7,24,9,1,0,0,0,5,0,1,1
1139,2957,1,50,2,0,0,0,0,2,0,1,1
3173,32105,9,40,1,0,0,1,0,2,0,1,1
908,37592,1,31,11,0,0,0,0,3,0,1,1
1890,19831,7,15,2,1,1,0,0,2,0,0,1
1652,17781,6,37,4,1,0,0,0,4,0,1,1
2662,39470,16,24,6,1,0,0,1,1,0,1,0
2659,46624,5,20,9,0,0,0,0,1,0,1,1
503,38459,10,43,7,1,0,0,0,5,0,1,1
936,31606,10,35,5,0,0,0,0,1,0,1,1
1167,33968,12,29,9,1,0,0,0,1,0,1,1
3173,11920,8,3,6,0,0,0,0,3,0,1,1
2423,35063,22,1,14,0,1,0,0,5,0,1,1
844,5592,9,48,13,1,0,0,1,3,0,1,1
726,38845,6,29,7,1,1,0,0,3,0,1,0
898,27312,22,21,9,0,0,0,0,2,0,1,1
2699,25243,3,2,2,0,0,0,1,2,0,1,1
2994,45385,12,47,14,1,1,0,0,5,0,1,0
2571,12553,8,33,6,0,0,0,0,5,0,0,1
2061,46059,14,4,5,1,0,0,0,1,0,1,1
1745,13364,20,21,15,1,1,0,0,4,0,1,1
2051,36596,7,18,6,0,0,1,1,5,0,1,1
1188,15869,12,47,14,1,0,0,0,2,0,1,1
1517,22253,20,7,10,1,0,0,1,5,0,1,1
3205,695,4,34,0,0,0,0,0,3,0,1,1
3094,44344,20,2,3,1,0,0,0,4,0,1,1
2733,39185,9,16,8,0,0,0,1,4,0,1,1
3009,1588,4,50,3,0,0,0,1,1,0,1,1
1785,38573,2,42,0,0,0,1,0,3,0,1,1
1773,29853,15,26,0,0,0,0,0,2,0,1,1
2490,30775,16,25,4,0,1,0,0,2,0,1,1
1267,5281,9,22,0,0,0,0,0,5,0,1,1
1434,26738,18,17,13,0,0,0,0,4,0,1,1
1126,44994,11,36,12,0,0,0,0,3,1,0,0
2694,32876,23,50,6,0,1,1,0,3,0,1,0
2233,12983,11,28,0,1,0,1,0,2,0,1,1
3602,24299,10,46,14,0,0,0,0,2,0,1,1
604,24263,1,40,12,0,0,0,0,3,0,0,0
343,24669,16,25,8,1,0,0,1,3,0,1,0
215,46290,12,43,14,0,0,0,0,1,0,1,1
113,9749,12,14,13,0,0,0,0,1,0,1,1
2864,9026,7,16,5,0,0,0,0,1,0,1,1
3387,37487,1,11,1,1,0,0,0,2,0,1,1
644,20673,10,21,8,0,0,0,0,1,0,1,1
679,8181,15,9,14,1,0,0,0,4,0,1,1
3604,10165,22,35,3,0,0,0,1,4,0,0,1
811,6464,7,11,8,1,0,1,0,5,1,1,0
2525,45797,23,1,3,0,1,1,0,2,0,1,1
909,2263,9,0,15,0,0,0,0,4,0,1,1
3563,31913,1,21,13,0,0,0,0,1,0,1,1
1594,42151,10,26,2,0,0,0,0,2,0,1,1
530,48037,10,38,15,0,0,0,0,5,0,1,1
2061,31119,9,50,11,0,0,1,0,5,1,1,0
1744,30226,5,37,12,0,0,0,0,3,0,1,1
3382,12468,21,18,7,0,0,1,1,4,0,0,0
2886,35085,12,35,8,0,0,0,0,4,0,1,1
632,17919,0,19,9,0,1,0,0,4,0,1,1
50,41152,9,29,12,0,0,0,0,3,0,1,1
2756,18976,18,14,14,0,0,0,0,5,0,1,1
1268,37511,12,8,3,0,0,0,0,1,0,1,1
2018,20663,2,11,12,0,0,1,0,2,0,1,1
2869,45929,2,14,4,0,0,0,0,5,0,1,1
2838,10240,6,43,15,0,0,0,0,3,0,1,1
3303,46757,12,40,7,1,0,0,0,4,0,1,1
3147,44667,21,35,5,0,0,0,0,3,0,0,1
3431,10890,16,20,0,0,0,0,0,2,0,1,1
2101,12700,13,24,9,0,0,0,1,1,0,1,1
526,3016,21,15,12,1,0,0,1,2,0,1,1
403,24072,18,1,14,0,0,1,1,4,0,1,1
2981,4133,18,50,4,0,0,0,1,1,0,1,1
2282,10426,15,48,15,0,0,0,1,2,0,1,1
1506,3884,23,10,7,1,0,0,0,4,0,0,1
1215,1513,17,27,10,0,0,0,0,5,0,0,1
1032,26585,2,22,12,1,1,0,0,1,0,0,0
2275,43786,0,16,8,1,0,0,0,5,0,1,1
894,4208,15,50,4,1,0,0,0,5,0,1,1
3292,27085,2,43,8,1,0,0,0,2,1,1,0
139,38116,18,49,8,1,1,0,0,4,0,1,0
3230,1719,7,20,14,0,0,1,0,2,0,1,1
3468,33308,23,1,15,0,0,0,0,1,0,0,1
784,34570,8,12,12,0,0,0,0,3,0,1,1
331,25360,21,0,6,1,0,0,1,2,0,1,1
779,46844,21,29,5,0,0,0,0,5,0,1,1
32,46371,12,41,15,0,0,0,0,1,0,0,0
2668,20516,10,5,14,0,0,0,0,5,0,0,1
1773,28221,22,17,6,0,0,0,1,4,0,0,0
2151,34025,11,26,8,1,0,0,1,5,0,1,0
343,42410,7,32,13,1,0,0,0,3,0,0,0
248,19372,21,27,5,1,0,0,0,3,0,1,1
2761,28886,17,28,9,1,0,1,1,5,0,1,0
3243,14201,21,44,1,1,0,0,1,3,0,1,1
697,20623,22,17,10,0,1,0,0,4,0,0,0
1746,34962,4,47,3,0,0,0,0,1,0,1,1
2474,17214,7,3,13,0,0,0,0,1,0,0,1
919,360,6,21,6,0,0,0,0,5,0,1,1
3637,11163,8,29,4,1,0,0,1,1,0,1,1
518,27375,7,47,13,0,1,0,1,3,0,1,0
604,5868,14,6,2,0,1,0,0,2,0,1,1
3159,14093,1,1,11,0,0,0,0,2,0,1,1
633,19116,15,3,11,0,0,0,0,1,0,1,1
212,22341,0,8,1,1,0,0,1,4,0,0,0
232,1835,15,13,9,1,0,0,0,3,0,1,1
2191,39293,18,6,14,0,0,1,0,5,0,1,1
978,44808,2,45,9,1,0,0,1,3,0,1,0
333,20311,18,9,5,1,0,0,0,1,0,0,1
1845,8639,20,17,6,0,0,0,1,3,0,1,1
1549,45585,11,29,7,1,0,0,0,5,0,1,1
870,23924,9,18,1,1,0,0,0,3,0,1,1
1450,20876,3,34,14,0,0,0,0,3,0,1,1
2924,5349,8,17,8,0,1,0,0,5,0,1,1
2025,11621,16,49,13,1,0,0,0,2,0,1,1
2233,13398,6,2,14,0,0,0,0,4,0,1,1
1035,34594,3,18,5,0,0,0,0,3,0,0,1
768,35236,7,40,13,1,0,0,0,3,0,1,1
1063,28708,5,19,5,0,0,0,0,1,0,1,1
1,31167,11,15,13,0,0,0,0,5,0,1,1
2808,35480,16,22,10,0,0,0,0,2,0,1,1
2454,27757,2,22,8,0,0,0,0,3,0,1,1
1631,29678,22,11,12,0,0,0,1,5,0,1,1
2874,2252,6,9,13,1,0,0,0,2,0,1,1
1791,6476,12,38,0,0,0,0,0,3,0,1,1
1868,34652,20,28,11,0,0,1,0,1,0,1,0
917,31221,16,26,14,0,0,1,0,1,0,1,0
3170,18499,16,22,1,0,0,0,0,1,0,1,1
2080,27173,18,39,4,1,0,0,0,3,0,1,1
207,5240,18,45,10,0,0,1,0,4,0,1,1
1364,34373,9,49,13,1,1,0,1,3,0,1,0
3390,43074,1,36,6,1,0,0,0,3,0,1,0
2922,18266,11,34,9,1,1,0,0,5,0,1,1
3184,24854,10,43,13,0,0,1,0,5,0,1,0
3132,18218,7,1,0,0,0,1,0,5,0,1,1
452,17495,16,40,10,0,0,0,1,4,0,1,1
1599,27708,1,47,15,0,0,1,0,1,0,1,0
2941,48431,6,50,13,1,1,0,0,4,0,1,0
1085,10290,13,19,1,0,1,0,0,3,0,1,1
3379,31873,7,30,6,0,0,1,1,1,0,1,0
1349,4162,15,1,9,1,0,0,0,3,0,1,1
39,20222,14,21,13,1,0,0,0,4,0,1,1
80,29465,7,26,7,1,0,0,0,4,0,1,1
1887,18818,21,32,0,0,0,0,0,1,0,1,1
2656,3227,17,24,11,1,0,0,0,2,0,1,1
3505,22985,14,23,12,0,0,0,1,2,0,1,1
1790,7243,8,3,10,1,0,1,0,4,0,1,1
747,18803,0,15,4,1,1,1,0,2,0,1,1
1665,30279,14,30,2,0,0,1,0,1,0,1,1
823,6636,14,15,14,1,0,0,1,4,0,1,1
647,42279,22,0,4,0,0,0,0,5,0,1,1
2801,25012,3,26,3,1,0,0,0,2,0,1,1
1420,4671,12,9,3,0,0,0,0,5,0,1,1
1502,13452,20,5,8,0,0,0,0,4,0,1,1
1440,31078,13,32,4,0,1,0,0,2,0,0,0
3376,22620,10,16,1,0,0,0,0,1,0,1,1
2446,13160,8,8,0,0,0,0,0,4,0,0,1
1681,27932,4,22,11,1,0,0,0,4,0,1,0
714,6784,13,38,10,0,0,0,0,5,0,0,1
1478,49867,4,14,7,0,0,0,1,1,0,1,1
2031,44942,14,27,1,0,0,0,0,1,0,0,1
2511,25170,2,1,11,0,0,1,0,1,0,1,1
1507,13935,12,15,10,1,0,0,1,3,0,1,1
3526,16388,15,37,8,1,0,1,0,1,0,1,1
1898,35627,5,21,4,0,0,0,0,5,0,1,1
2287,37683,16,4,0,0,0,0,0,5,0,1,1
1556,17945,8,18,5,0,0,0,0,2,0,1,1
3448,37363,4,4,8,0,0,0,0,5,0,1,1
2484,18829,2,14,5,0,0,0,0,2,0,1,1
3565,24863,11,16,8,0,0,0,0,5,0,1,1
86,2599,0,15,9,0,0,0,0,3,0,1,1
3194,32809,15,16,12,1,0,0,0,4,0,1,1
920,2949,15,0,2,1,0,0,0,3,0,1,1
2168,46002,23,8,15,0,1,0,0,2,0,1,1
1684,49308,7,17,4,0,0,1,0,3,0,1,1
1748,26715,11,48,0,0,1,0,0,5,0,1,1
1325,27991,3,3,7,1,1,0,0,3,0,1,0
2950,23637,23,13,5,0,1,1,0,5,0,0,0
2,38756,21,3,6,0,0,0,0,3,0,1,1
1766,15723,16,22,5,1,0,1,0,4,0,0,0
3576,9323,15,31,8,0,0,0,0,5,0,1,1
1253,39248,2,28,1,1,0,0,0,5,0,1,1
2318,47295,9,2,3,0,0,0,0,4,0,1,1
167,7187,18,31,3,0,0,0,0,5,0,1,1
1071,19172,13,40,12,1,0,1,0,4,0,1,1
239,23861,1,50,0,0,1,1,0,5,0,1,0
1734,2958,3,2,12,1,0,0,0,2,0,1,1
3354,1398,22,28,7,1,0,0,0,1,0,1,1
1304,16391,15,12,2,0,0,1,0,4,0,1,1
550,30476,4,35,5,0,0,1,0,3,1,1,0
23,10690,15,25,14,1,0,0,1,4,0,1,0
1869,24888,7,13,9,0,0,0,0,3,0,1,1
2044,39166,17,22,4,1,0,0,0,2,0,1,1
1456,6690,16,23,11,0,1,0,0,4,0,1,1
711,3274,4,41,13,0,0,0,0,3,0,1,1
930,38710,8,9,7,0,1,0,0,3,0,1,1
683,32648,19,47,13,0,0,0,0,4,0,1,1
1544,43286,22,28,10,0,0,0,1,1,1,1,0
2074,44736,14,44,9,0,0,0,0,3,0,1,1
1786,21489,20,37,4,0,0,0,0,1,0,1,1
3109,3355,16,48,13,1,0,0,0,2,0,1,1
873,16384,3,14,4,0,0,0,1,3,0,1,1
2173,32615,23,47,5,0,1,0,0,4,0,1,1
415,47935,15,29,2,0,0,0,1,4,0,1,1
2064,47088,14,49,5,0,0,0,0,4,0,1,1
2460,15665,16,40,5,0,0,0,0,4,0,1,1
1487,23384,14,46,7,1,1,0,1,1,0,1,0
1873,30238,20,5,13,0,0,0,0,5,0,1,1
2213,8501,14,5,14,0,0,0,1,3,0,1,1
460,32763,15,7,14,0,0,0,0,1,0,1,1
3313,13712,10,44,11,0,0,0,0,2,0,1,1
1095,10432,12,29,1,0,0,0,1,1,0,1,1
3141,22421,7,41,14,1,0,0,0,5,0,1,1
2470,38426,3,31,4,1,0,0,0,4,0,1,1
487,7980,14,47,4,0,1,0,0,5,0,1,1
3385,36574,5,39,13,1,0,0,0,4,1,0,0
567,45323,22,43,15,0,0,0,0,1,0,1,1
320,27828,6,23,1,0,0,0,0,4,0,1,1
238,24423,2,49,11,0,0,0,1,4,0,1,0
944,10873,9,16,3,0,1,0,0,5,0,1,1
1692,31936,17,41,11,0,1,0,0,5,0,1,0
622,14217,7,43,9,1,0,0,0,5,0,1,1
2201,22367,12,4,7,1,0,0,0,4,0,1,1
1213,12289,17,47,8,0,0,1,1,2,0,1,1
1652,29746,8,14,4,0,0,0,0,3,0,1,1
431,19979,10,3,0,0,1,0,0,4,0,1,1
3346,49569,4,29,4,1,0,0,0,1,0,1,1
3148,45386,1,10,11,1,0,0,0,5,0,1,1
1062,49756,12,38,11,0,0,1,1,1,1,1,0
2029,12769,17,0,2,1,0,0,0,3,0,1,1
700,49158,21,32,13,0,0,0,0,2,0,1,1
2953,33847,21,42,3,1,1,0,0,2,0,1,1
2843,47600,1,18,10,0,0,0,0,4,1,1,0
3063,26482,23,5,12,0,0,0,0,1,1,1,1
3070,8628,23,48,5,0,0,0,0,1,0,1,1
2025,21916,14,5,8,0,0,0,0,1,0,1,1
3539,23421,15,10,11,0,0,0,0,4,0,1,1
1988,47537,14,36,5,0,0,0,0,3,0,1,1
2910,35377,15,24,9,0,0,0,0,4,0,1,1
3583,24789,16,24,14,0,0,0,1,2,0,1,1
953,6289,13,4,11,1,0,0,1,4,0,1,1
603,31401,9,39,10,0,0,0,0,5,1,1,0
665,44706,9,11,2,0,0,0,0,5,0,1,1
247,2888,21,14,8,1,0,1,0,5,0,1,1
594,18621,9,35,13,0,0,0,1,2,0,1,1
122,40850,9,31,4,0,0,0,0,3,1,1,1
3572,43990,23,29,12,1,0,0,1,4,0,1,0
1696,13761,10,0,12,0,0,1,0,5,1,0,0
1559,27999,20,16,1,1,0,0,1,2,0,1,1
1265,27783,9,34,0,1,0,0,0,5,0,1,1
3289,5428,18,38,5,0,0,0,0,3,0,1,1
1048,5603,19,12,5,1,0,0,0,1,0,1,1
2251,49885,5,42,13,0,0,0,0,5,0,1,1
3280,36981,8,13,11,0,0,0,0,3,0,1,1
2564,47704,11,35,14,0,1,1,0,1,0,1,0
1567,41300,3,40,3,1,0,0,0,1,0,1,1
2726,20578,17,42,6,0,0,0,0,3,0,1,1
2420,5297,15,43,13,0,1,0,0,2,0,1,1
2546,2742,22,39,15,1,0,0,0,1,0,1,1
3480,35787,20,41,11,0,0,0,1,5,0,1,1
247,26574,0,4,12,0,0,1,0,3,1,0,0
3294,15507,8,2,5,0,0,0,0,5,0,1,1
83,20844,17,6,12,0,0,1,0,4,0,1,1
2289,35449,12,12,7,1,0,0,0,2,1,1,0
1382,22501,11,44,12,1,0,0,0,3,0,1,1
1757,29104,13,16,8,0,0,0,0,2,0,1,1
2584,18739,14,23,7,1,0,0,1,2,0,1,1
892,4436,2,27,10,0,0,0,1,5,0,1,1
1136,38812,14,42,13,0,0,0,0,3,0,1,1
865,18584,19,42,9,1,0,0,0,1,0,1,1
1840,36066,22,24,10,0,1,0,0,5,0,1,0
672,20519,19,48,11,0,0,0,1,2,0,1,1
389,16065,0,40,8,1,0,0,0,5,0,1,1
1854,35897,1,46,15,1,0,0,0,4,0,1,0
416,46308,0,19,1,0,0,0,0,3,0,1,1
525,40223,23,4,0,1,0,0,0,1,0,1,1
704,19890,12,15,1,0,0,0,0,4,0,0,1
1255,38771,8,1,9,1,0,0,0,3,0,1,1
1089,24132,11,24,5,0,0,0,0,1,0,1,1
1869,4757,7,38,7,0,0,0,0,5,0,1,1
2513,34136,13,19,15,1,0,0,0,4,0,1,1
23,32921,17,43,10,0,0,1,0,1,0,1,0
2409,6220,23,21,9,1,1,0,1,4,0,1,0
3360,19743,13,42,9,0,0,0,0,5,0,1,1
3190,44223,3,41,9,1,0,0,0,5,0,1,0
2572,33054,22,37,3,0,0,0,0,5,0,1,1
1957,36887,17,46,0,1,0,0,0,5,0,1,1
2869,36008,22,7,0,1,0,0,0,3,0,1,1
2605,37996,12,7,14,0,0,0,0,4,0,1,1
655,18368,7,39,5,0,0,0,0,3,0,0,1
2393,5825,0,28,9,0,0,0,0,2,0,1,1
2912,31358,18,26,6,1,0,0,0,4,0,1,1
1122,4157,22,2,4,0,0,1,0,2,0,1,1
2623,11433,3,14,1,0,0,0,0,2,0,1,1
3082,5005,17,34,14,1,0,1,0,4,0,1,1
3135,16246,3,12,14,0,0,0,0,2,0,1,1
1385,2180,21,25,8,0,0,0,0,2,0,1,1
832,41056,0,41,4,0,1,0,0,1,0,1,1
3584,1838,0,28,14,0,0,1,0,2,0,1,1
375,13584,2,40,3,1,0,0,0,3,0,1,1
3367,26488,16,2,0,0,0,0,0,3,0,0,1
1331,41952,14,39,7,1,0,0,0,5,0,1,1
2598,49738,5,8,12,1,0,0,1,1,0,1,1
852,25713,0,50,13,1,0,0,1,2,0,1,0
3561,6596,16,31,11,0,1,1,0,3,0,0,0
2690,17051,20,39,9,0,0,0,1,4,0,1,1
885,47751,22,12,12,0,0,0,1,2,0,1,1
3152,32896,21,45,14,0,0,0,0,5,0,0,0
605,36543,19,11,4,0,0,0,0,1,0,1,1
1395,44758,7,49,1,0,0,0,0,2,0,1,1
898,3273,13,37,3,0,0,0,0,1,0,1,1
597,12093,22,45,3,0,0,0,1,4,0,0,1
3559,22621,13,23,9,0,0,0,1,3,0,1,1
665,417,10,5,14,0,0,0,0,5,0,1,1
2796,10642,19,48,14,0,0,0,0,3,0,1,1
2440,26833,22,38,2,0,0,0,0,3,0,1,1
739,28854,2,30,7,0,0,0,0,1,0,0,0
1468,22188,6,5,14,0,0,0,1,1,0,1,1
1941,6841,2,13,4,0,0,0,0,4,0,1,1
505,33321,7,11,3,0,0,0,0,2,0,1,1
2695,14730,9,25,15,0,0,0,0,5,0,1,1
2017,45449,0,17,8,1,1,1,1,1,0,1,0
2994,215,21,20,10,1,0,0,0,1,0,1,1
3060,35131,9,42,6,0,1,1,1,1,0,1,0
2815,13483,15,39,9,0,0,1,0,4,0,1,1
2287,28132,2,22,7,0,0,0,0,3,0,1,1
605,33982,2,33,2,0,0,0,0,1,0,1,1
1372,43391,10,47,3,0,0,0,0,1,0,1,1
1538,7686,23,10,3,0,0,0,0,1,0,1,1
545,5622,8,39,12,1,0,0,1,1,0,1,1
317,19765,10,25,7,0,0,0,0,3,0,1,1
1731,14818,20,42,7,1,0,0,0,5,0,1,1
88,13422,2,21,7,0,0,0,1,1,0,1,1
2187,4237,11,32,0,1,0,0,0,4,0,1,1
3613,3379,1,9,2,0,1,0,0,1,0,1,1
922,21036,7,4,14,0,0,0,1,1,0,1,1
474,46302,12,15,15,0,0,0,0,3,0,1,1
2359,1122,9,22,9,0,0,0,0,1,0,0,1
1524,41244,20,22,6,0,0,0,0,3,0,0,0
1683,5444,9,44,2,0,0,0,0,2,0,1,1
3047,4686,20,15,6,0,0,0,0,3,0,1,1
3016,31119,18,42,6,0,0,0,0,3,0,1,1
3446,44022,0,12,14,0,0,0,0,1,1,1,0
2597,14144,19,5,1,0,0,0,1,2,0,1,1
21,26813,6,14,4,0,0,0,0,1,0,1,1
152,31030,6,1,8,1,0,0,0,1,1,0,0
3426,8878,2,44,8,0,0,0,0,1,0,1,1
979,16008,9,43,15,1,1,0,0,3,0,1,1
542,23632,5,40,1,1,0,0,1,5,1,1,0
1754,42660,21,38,10,0,0,0,1,5,0,1,1
138,49237,21,26,2,0,1,0,1,1,0,1,1
934,46288,10,32,2,0,0,0,0,3,0,1,1
2712,4468,17,25,13,0,0,0,1,1,0,1,1
1,19629,4,4,15,0,0,1,0,1,0,1,1
2062,24461,13,32,4,0,0,0,0,2,0,1,1
87,29032,1,39,5,0,1,0,0,3,0,1,1
823,46036,13,2,4,0,0,0,0,2,0,1,1
1084,34793,9,11,11,0,0,0,0,1,0,1,1
3289,22877,15,16,3,0,0,0,0,4,0,1,1
3626,34273,2,49,8,0,0,0,0,3,0,1,1
2006,23457,5,9,2,0,0,0,0,4,0,1,1
1735,3776,17,25,14,0,1,0,0,4,0,1,1
523,38780,5,38,5,1,0,0,0,5,0,1,1
3327,10513,16,47,8,1,0,0,1,1,0,1,1
612,12302,22,47,0,0,0,0,0,1,0,1,1
703,23339,16,5,4,1,0,0,1,4,0,1,1
2900,21114,19,1,4,0,0,0,0,4,0,1,1
764,4656,14,50,3,0,0,0,0,4,0,1,1
1232,21339,8,8,11,1,0,0,0,4,0,1,1
3133,18213,5,32,14,0,1,0,0,4,0,1,1
1936,28845,5,9,6,0,0,1,1,1,0,1,0
653,47471,23,41,1,0,1,0,0,4,0,1,1
3176,1151,5,34,0,0,0,0,0,2,0,0,1
149,37313,11,5,14,0,0,0,0,4,0,1,1
2672,28326,2,23,2,0,0,0,0,4,1,1,0
1035,49877,14,25,7,1,0,1,1,2,0,1,0
2408,17277,9,48,2,0,0,0,0,3,1,1,1
308,13084,1,7,2,1,0,0,0,2,0,1,1
938,13168,14,46,11,0,0,0,0,1,0,1,1
1553,11531,6,30,13,0,0,0,0,4,0,1,1
3254,48629,0,31,15,0,0,0,0,4,0,1,1
1913,42389,19,25,11,0,0,0,0,2,0,1,1
412,8587,13,37,5,0,0,0,0,4,0,1,1
2516,25417,4,14,6,0,0,0,0,3,0,1,1
1513,14037,4,34,5,1,1,0,0,4,0,1,1
1623,40083,2,33,1,0,0,0,0,5,0,1,1
2429,42696,19,16,12,1,0,0,0,1,0,1,1
1560,3937,11,0,3,1,0,0,1,2,0,1,1
849,30772,7,42,12,1,0,1,0,5,0,1,0
3382,8435,16,5,7,0,0,1,0,4,0,1,1
1520,45904,22,33,8,1,0,0,0,2,0,1,1
1646,43141,16,17,3,0,0,0,0,4,0,1,1
1341,35182,21,3,3,1,0,0,1,1,0,0,1
2557,34235,21,22,1,0,0,0,0,3,0,1,1
559,33000,18,5,3,0,0,0,0,1,0,1,1
3128,20341,17,50,15,1,0,0,1,3,0,1,0
3129,48689,0,32,11,0,1,0,0,2,0,1,0
434,47036,17,46,4,1,0,0,0,3,0,1,1
1941,30460,11,38,13,0,0,0,0,2,0,1,1
1806,48417,22,17,7,0,0,0,1,4,0,1,1
879,12402,16,34,8,0,0,0,0,5,0,0,1
3283,18574,11,26,5,0,0,0,0,2,0,0,1
755,12250,6,39,15,1,0,1,0,2,0,1,1
3225,12641,17,43,9,0,1,0,0,1,0,1,1
3082,29495,0,1,1,1,0,0,0,4,0,1,1
3375,31855,4,7,5,1,0,1,0,1,0,1,1
2217,18709,12,7,11,0,0,1,0,2,0,1,1
2681,27362,16,22,7,0,0,0,0,4,0,1,1
3444,36104,10,17,6,0,0,0,0,2,1,1,1
1905,3286,11,1,0,0,0,0,1,1,0,1,1
3462,36334,21,39,5,0,1,0,0,1,0,1,1
949,45732,23,4,4,1,1,0,0,1,0,1,1
1696,8288,11,0,14,1,0,0,0,1,0,0,1
1081,46612,17,44,3,0,1,0,0,1,0,1,1
941,49425,17,17,10,0,0,0,1,4,0,1,1
1553,28774,20,13,12,0,0,0,0,4,0,1,1
3454,6368,6,19,3,0,0,0,0,1,0,1,1
1861,23229,18,49,6,0,0,0,0,5,0,1,1
1480,3541,4,7,4,0,1,0,0,1,0,1,1
2524,45231,7,3,7,0,1,0,0,5,0,1,1
1130,48628,20,43,0,0,0,0,1,3,0,1,1
3602,31246,21,23,15,1,0,0,0,3,0,1,1
1831,18668,10,19,11,0,0,1,0,2,0,1,1
2199,21997,15,5,9,0,1,0,0,4,0,1,1
2542,25756,0,28,9,1,1,0,0,1,0,1,0
3350,41684,21,18,5,1,0,1,1,5,0,1,1
1583,28869,14,4,4,0,0,0,0,5,0,1,1
2467,10665,16,50,7,0,0,0,0,3,0,1,1
3263,2785,22,32,5,0,0,1,0,5,0,1,1
2002,29510,20,37,12,0,1,0,1,1,0,0,0
1532,13540,7,47,2,0,0,0,0,3,0,1,1
3235,37893,11,43,0,0,0,0,0,2,0,1,1
879,25638,10,20,2,0,0,0,0,2,0,1,1
3294,8901,6,19,5,0,1,1,0,2,0,1,1
1554,37547,19,5,9,0,0,0,0,3,1,1,1
1458,49245,19,6,4,0,0,0,0,4,0,1,1
1216,21019,2,22,14,0,0,0,0,3,0,0,0
2575,20152,10,32,13,1,0,0,1,1,0,1,0
2176,11877,12,7,13,0,0,1,0,4,1,1,1
2461,28867,2,6,6,1,1,0,0,3,0,1,0
3130,26243,8,20,1,1,0,1,0,2,0,0,0
1532,14177,5,48,12,1,0,0,0,2,0,1,1
2559,45173,7,40,10,0,0,0,1,4,0,1,1
2264,1633,15,3,1,1,0,0,0,1,0,1,1
544,7568,21,15,9,0,0,0,0,5,0,1,1
571,7020,9,2,5,0,1,0,0,1,0,1,1
2533,17968,8,24,13,0,0,0,0,2,0,1,1
436,29967,4,3,2,0,0,0,0,4,0,1,1
933,44807,22,1,9,1,0,0,0,1,0,1,1
3486,26759,10,45,0,0,0,1,0,4,0,1,1
1211,6947,6,42,1,0,0,0,0,2,0,1,1
1927,4156,21,50,10,1,0,0,0,1,0,1,1
1657,43151,12,25,7,0,0,1,0,5,0,1,0
3241,49998,18,47,15,1,0,0,0,1,0,1,1
2151,25260,5,50,11,1,0,0,0,3,0,1,0
2044,21068,8,47,1,1,0,0,0,4,0,1,1
2018,7565,12,45,14,0,0,0,1,1,0,1,1
1139,28219,17,31,4,1,1,0,0,4,0,1,1
3030,29080,2,15,3,0,0,0,0,3,0,1,1
1438,43138,15,24,13,0,0,0,1,4,0,1,1
151,43023,18,4,15,0,0,0,0,5,0,1,1
3604,21759,20,6,9,1,0,0,0,3,0,1,1
1810,48843,4,28,1,1,0,0,0,4,0,1,1
1204,43732,17,42,7,0,1,0,1,1,0,1,0
218,15950,20,8,15,1,0,0,0,3,0,1,1
151,47071,14,16,1,0,0,0,0,5,0,1,1
3143,19303,14,26,8,0,0,0,1,5,0,1,1
2322,16508,10,5,3,0,0,0,0,2,0,1,1
139,49837,20,11,7,1,0,0,1,2,0,1,1
285,21426,5,38,0,1,0,0,0,2,0,1,1
1568,42363,22,50,13,0,1,0,0,5,0,1,0
2194,14779,7,9,4,0,0,0,0,2,0,1,1
604,31826,4,15,12,0,0,0,0,3,0,1,1
3634,37205,0,7,11,0,0,1,0,1,0,1,1
1477,8088,2,27,14,0,0,0,0,3,0,0,0
435,19455,17,43,1,0,0,0,0,2,0,1,1
3437,7503,19,7,12,1,0,0,0,3,0,1,1
3165,44450,20,31,4,0,1,1,1,3,0,1,0
2963,40834,11,40,9,1,0,0,1,3,0,1,0
1640,35552,21,4,9,0,0,1,0,2,0,1,1
695,17219,7,7,12,0,0,0,0,4,0,1,1
505,48463,8,47,15,0,1,0,0,3,0,1,0
135,2630,13,1,5,0,0,1,0,1,0,1,1
1931,42786,13,26,3,0,0,0,0,3,0,1,1
114,2065,15,19,11,1,0,0,1,4,0,1,1
1329,15557,18,8,4,0,0,0,0,3,0,0,1
604,9004,0,44,14,1,0,0,1,2,0,1,1
3208,47478,7,12,7,0,1,0,0,4,0,1,1
3510,29741,12,34,4,0,0,0,1,4,1,1,0
1933,35959,11,23,13,1,0,0,1,5,0,1,0
95,14798,12,11,4,0,0,0,0,5,0,1,1
3633,29739,1,35,6,0,0,0,0,3,0,1,1
3344,2132,0,8,5,0,1,0,0,5,0,1,1
2115,20720,10,42,9,0,0,1,0,2,0,1,0
1268,9717,9,41,5,1,0,0,0,5,0,1,1
3038,12418,12,21,15,0,0,0,0,2,0,1,1
